"ID","正式名称","正式名称（フリガナ）","略称","略称（フリガナ）","英語表記（ローマ字表記）","機関区分","都道府県コード","市区町村コード","所在地","所在地座標（緯度）","所在地座標（経度）","案内用ホームページアドレス","毎週決まった曜日に休診（月）","毎週決まった曜日に休診（火）","毎週決まった曜日に休診（水）","毎週決まった曜日に休診（木）","毎週決まった曜日に休診（金）","毎週決まった曜日に休診（土）","毎週決まった曜日に休診（日）","決まった週に休診（定期週）第1週（月）","決まった週に休診（定期週）第1週（火）","決まった週に休診（定期週）第1週（水）","決まった週に休診（定期週）第1週（木）","決まった週に休診（定期週）第1週（金）","決まった週に休診（定期週）第1週（土）","決まった週に休診（定期週）第1週（日）","決まった週に休診（定期週）第2週（月）","決まった週に休診（定期週）第2週（火）","決まった週に休診（定期週）第2週（水）","決まった週に休診（定期週）第2週（木）","決まった週に休診（定期週）第2週（金）","決まった週に休診（定期週）第2週（土）","決まった週に休診（定期週）第2週（日）","決まった週に休診（定期週）第3週（月）","決まった週に休診（定期週）第3週（火）","決まった週に休診（定期週）第3週（水）","決まった週に休診（定期週）第3週（木）","決まった週に休診（定期週）第3週（金）","決まった週に休診（定期週）第3週（土）","決まった週に休診（定期週）第3週（日）","決まった週に休診（定期週）第4週（月）","決まった週に休診（定期週）第4週（火）","決まった週に休診（定期週）第4週（水）","決まった週に休診（定期週）第4週（木）","決まった週に休診（定期週）第4週（金）","決まった週に休診（定期週）第4週（土）","決まった週に休診（定期週）第4週（日）","決まった週に休診（定期週）第5週（月）","決まった週に休診（定期週）第5週（火）","決まった週に休診（定期週）第5週（水）","決まった週に休診（定期週）第5週（木）","決まった週に休診（定期週）第5週（金）","決まった週に休診（定期週）第5週（土）","決まった週に休診（定期週）第5週（日）","祝日に休診","その他の休診日（gw、お盆等）","一般病床","療養病床","療養病床のうち医療保険適用","療養病床のうち介護保険適用","精神病床","結核病床","感染症病床","合計病床数"
"2311232400290","医療法人　八誠会　もりやま総合心療病院","イリョウホウジン　ハッセイカイ　モリヤマソウゴウシンリョウビョウイン","もりやま総合心療病院","モリヤマソウゴウシンリョウビョウイン","Moriyama General Mental Hospital","1","23","113","愛知県名古屋市守山区町北１１－５０","35.201118","136.955574","http://www.8seikai.jp","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","年末年始は１２月２９日より１月３日まで休診。","","","","","484","","","484"
"2311232400300","医療法人香流会　紘仁病院","イリョウホウジンカナレカイ　コウジンビョウイン","紘仁病院","コウジンビョウイン","KOUJINBYOUIN","1","23","113","愛知県名古屋市守山区四軒家１丁目７１０","0","0","http://www.koujin-hospital.jp","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","年末年始は休みです","68","93","","","779","","","940"
"2311232400310","医療法人和光会　川島病院","イリョウホウジンワコウカイ　カワシマビョウイン","医療法人和光会　川島病院","イリョウホウジンワコウカイ　カワシマビョウイン","Kawashima Hospital","1","23","113","愛知県名古屋市守山区白山三丁目５０１番地","35.194999","137.028966","https://www.kawashima-hp.jp/","1","1","0","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","年末年始、水曜、日曜、祝日についても内科・外科の区別はあるが当直医師の担当科であれば時間外問わず対応している","56","","","","","","","56"
"2311232400360","名古屋ハートセンター","ナゴヤハートセンター","名古屋ハートセンター","ナゴヤハートセンター","Nagoya Heart Center","1","23","102","愛知県名古屋市東区砂田橋一丁目１番１４号","35.187869","136.956658","","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","患者様専用予約電話番号　052-719-0819（改行）電話予約受付時間　12:00～17:00（土日祝日を除く）（改行）年末年始12/30～1/3休診","64","","","","","","","64"
"2311232400370","眼科杉田病院","ガンカスギタビョウイン","眼科杉田病院","ガンカスギタビョウイン","GankaSugita Byoin","1","23","106","愛知県名古屋市中区栄五丁目１番３０号","35.165260","136.909857","http://www.sugita.or.jp","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","土曜日は不定休　年末年始　夏季休暇","60","","","","","","","60"
"2311232400390","医療法人いつき会　守山いつき病院","イリョウホウジンイツキカイ　モリヤマイツキビョウイン","守山いつき病院","モリヤマイツキビョウイン","Moriyama Itsuki Hospital","1","23","113","愛知県名古屋市守山区守山２－１８－２２","35.200568","136.959979","http://www.ituki.com/","","","","","","0","0","","","","","","0","0","","","","","","0","0","","","","","","0","0","","","","","","0","0","","","","","","0","0","0","土日祝日は休診となります。（改行）予約専用TEL:052-793-3300","58","43","43","","","","","101"
"2311232400400","名古屋市重症心身障害児者施設","ナゴヤシジュウショウシンシンショウガイジシャシセツ","ティンクルなごや","ティンクルナゴヤ","NagoyaCity Facilities For Children and Persons with Severe Motor and Intellectual Disabilities","1","23","103","愛知県名古屋市北区平手町１丁目１番地の５","35.202903","136.902575","https://twinkle-nagoya.com/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","","","","","","","90"
"2311232400410","医療法人聖真会　横山記念病院","イリョウホウジンセイシンカイ　ヨコヤマキネンビョウイン","医療法人聖真会　横山記念病院","イリョウホウジンセイシンカイ　ヨコヤマキネンビョウイン","Yokoyama Memorial Hospital","1","23","106","愛知県名古屋市中区千代田三丁目１１番２０号","35.155360","136.915728","http://www.yokoyama-hospital.or.jp","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","年末年始：　12月30日～1月3日（改行）肛門外科： 水曜日・土曜日以外（改行）麻酔科は、OPE麻酔のみ","56","","","","","","","56"
"2311232400420","ＡＯＩ名古屋病院","エーオーアイナゴヤビョウイン","ＡＯＩ名古屋病院","エーオーアイナゴヤビョウイン","AOI-Nagoya Hospital","1","23","102","愛知県名古屋市東区泉二丁目２番５号","35.178389","136.915765","http://www.aoikai.jp/aoinagoya/","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","143","24","","","","","","167"
"2311232400430","名古屋市立大学医学部附属西部医療センター","ナゴヤシリツダイガクイガクブフゾクセイブイリョウセンター","名古屋市立大学医学部附属西部医療センター","ナゴヤシリツダイガクイガクブフゾクセイブイリョウセンター","Nagoya City University West Medical Center","1","23","103","愛知県名古屋市北区平手町１丁目１番地の１","35.202578","136.904565","https://w3hosp.med.nagoya-cu.ac.jp/seibu/","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","12/29～1/3","500","","","","","","","500"
"2311232500010","独立行政法人労働者健康安全機構　中部労災病院","ドクリツギョウセイホウジンロウドウシャケンコウアンゼンキコウ　チュウブロウサイビョウイン","中部労災病院","チュウブロウサイビョウイン","Chubu Rosai Hospital","1","23","111","愛知県名古屋市港区港明１丁目１０番６号","35.107377","136.889445","http://www.chubuh.johas.go.jp","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","年末年始の外来休診日　１２月２９日～１月３日まで（救急外来は、３６５日２４時間対応可能）","556","","","","","","","556"
"2311232500020","公益財団法人　名古屋港湾福利厚生協会　臨港病院","コウエキザイダンホウジン　ナゴヤコウワンフクリコウセイキョウカイ　リンコウビョウイン","公財）臨港病院","リンコウビョウイン","Rinko Byouin","1","23","111","愛知県名古屋市港区名港二丁目９番４３号","35.095350","136.883696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","年末年始のお休みは１２月３０日から１月４日まで。（改行）お盆休みはありません。","142","44","","","","","","186"
"2311232500030","東洋病院","トウヨウビョウイン","東洋病院","トウヨウビョウイン","Toyo Hospital","1","23","111","愛知県名古屋市港区正保町三丁目３８番地","35.117320","136.860058","https://www.med-junseikai.or.jp/toyo/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","年末年始の休診日　１２月３０日～１月３日","42","88","","","","","","130"
"2311232500040","医療法人幸会南陽病院","イリョウホウジンサイワイカイナンヨウビョウイン","南陽病院","ナンヨウビョウイン","Nanyo Byouin","1","23","111","愛知県名古屋市港区小賀須３－１１０１","35.111403","136.828894","https://saiwaikai-nanyo.jp/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","日、祝日及び年末１２月２８日午後から年始１月３日までは、休診となります。","51","48","48","","","","","99"
"2311232500060","独立行政法人地域医療機能推進機構　中京病院","ドクリツギョウセイホウジンチイキイリョウキノウスイシンキコウ　チュウキョウビョウイン","中京病院","チュウキョウビョウイン","Japan Community Health care Organization Chukyo Hospital","1","23","112","愛知県名古屋市南区三条一丁目１番１０号","35.109932","136.901971","https://chukyo.jcho.go.jp/","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","院内標榜：総合診療科、小児循環器科、緩和支持治療科　受付：初診　８時３０分～１１時００分　再診　８時００分～１１時３０分　※初診予約は、かかりつけ医ＦＡＸ予約システムのみ可予約センター：直通　０５２－６９１－６８３１　窓口受付　平日　９時３０分～１６時３０分　電話受付　平日１０時００分～１６時３０分休診日：土曜、日曜、祝日、年末年始１２月２９日～１月３日","661","","","","","","","661"
"2311232500070","笠寺精治寮病院","カサデラセイチリョウビョウイン","笠寺精治寮病院","カサデラセイチリョウビョウイン","Kasadera Seichiryo Hospital","1","23","112","愛知県名古屋市南区笠寺町柚ノ木３番地","35.094046","136.939413","https://kasadera-seichiryo.com","","","","","","","0","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","","","","","","","","","0","第２、第４土曜日は休診　その他土曜日は午前中のみ","","","","","180","","","180"
"2311232500080","あいせい紀年病院","アイセイキネンビョウイン","あいせい紀年病院","アイセイキネンビョウイン","Aisei Century Hospital","1","23","112","愛知県名古屋市南区曽池町４丁目２８番地","35.103767","136.928525","http://www.aisei-hp.or.jp","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","年末年始休診日　１２／２９～１／３","","","","","254","","","254"
"2311232500090","医療法人　笠寺病院","イリョウホウジン　カサデラビョウイン","医療法人　笠寺病院","イリョウホウジン　カサデラビョウイン","Kasadera Hospital","1","23","112","愛知県名古屋市南区松池町３－１９","35.098656","136.930358","http://www.kasadera.or.jp/index.html","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","年末年始の休診は、１２月３０日～１月３日","128","","","","","","","128"
